qa_type,temperature,question1,question2,similarity
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,"According to the disclosure requirements, what information must companies disclose about their Scope 1 greenhouse gas emissions?",0.24438362
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,What information must companies disclose about their emissions reduction targets and performance?,0.27319837
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,What are the three main industry segments in the air freight and logistics industry?,0.11849243
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,What is the definition of Revenue Ton Kilometers (RTK)?,0.25942647
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,What is the definition of load factor for air transport and road transport?,0.17862487
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,What are some examples of activities and investments that air freight and logistics companies can undertake to reduce their Scope 1 greenhouse gas emissions?,0.18168154
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,What is the definition of renewable fuel as used in the industry standard?,0.2617678
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,What is the scope of the disclosure for the metric on percentage of refrigerants consumed with zero ozone-depleting potential?,0.27451932
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,How is the percentage of renewable energy consumed calculated under the industry standard?,0.21270671
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,What types of environmental and social standards does the industry standard consider for the metric on revenue from certified products?,0.2834354
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,Which industry is the focus of the given SASB Commercial Banks (FN-CB) Standard?,0.113896266
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,What is the main reason commercial banks need to examine ESG factors when determining the quality of collateral?,0.30691642
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,Which of the following is NOT required to be included in a commercial bank's description of its approach to incorporating ESG factors in credit analysis?,0.28808326
single_hop,1,What is the primary purpose of the EM-CO-420a.1 metric?,What defines the scope of disclosure for a commercial bank's gross exposure to carbon-related industries?,0.18164332
single_hop,1,Under which emissions pricing scenario does the EM-CO-420a.1 metric analyze the sensitivity of coal reserves?,What is the main activity of companies in the Oil and Gas - Midstream industry?,0.27078804
single_hop,1,Under which emissions pricing scenario does the EM-CO-420a.1 metric analyze the sensitivity of coal reserves?,Which of the following sources contribute to greenhouse gas emissions in the midstream industry?,0.41769385
single_hop,1,Under which emissions pricing scenario does the EM-CO-420a.1 metric analyze the sensitivity of coal reserves?,"According to the disclosure requirements, what information must companies disclose about their Scope 1 greenhouse gas emissions?",0.40608034
